user_id,group,age,city,device,reg_date
user_03920,A,53.0,Санкт-Петербург,Android,2024-08-03
user_03921,B,37.0,Москва,Android,2025-06-09
user_03922,A,31.0,Новосибирск,iOS,2024-03-23
user_03923,B,18.0,,iOS,2024-12-14
user_03924,A,32.0,,Android,2024-12-19
user_03925,B,,Москва,Android,2023-11-03
user_03926,A,,Новосибирск,iOS,2025-11-01
user_03927,B,39.0,Другой,iOS,2025-04-24
user_03928,A,23.0,Санкт-Петербург,Android,2023-03-31
user_03929,B,36.0,Санкт-Петербург,Android,2023-07-18
user_03930,A,41.0,Новосибирск,iOS,2023-09-09
user_03931,B,50.0,Москва,iOS,2023-08-12
user_03932,A,43.0,Москва,Android,2023-12-11
user_03933,B,,Москва,Android,2023-12-15
user_03934,A,35.0,Москва,iOS,2025-11-12
user_03935,B,38.0,,iOS,2024-12-31
user_03936,A,47.0,Москва,Android,2024-12-23
user_03937,B,21.0,Санкт-Петербург,Android,2024-08-30
user_03938,A,31.0,Москва,iOS,2025-04-15
user_03939,B,27.0,Новосибирск,iOS,2024-04-01
user_03940,A,38.0,Новосибирск,Android,2023-02-20
user_03941,B,47.0,Москва,Android,2023-12-10
user_03942,A,29.0,Москва,iOS,2024-07-12
user_03943,B,18.0,Москва,iOS,2023-09-18
user_03944,A,30.0,Москва,Android,2024-09-19
user_03945,B,44.0,Екатеринбург,Android,2024-04-07
user_03946,A,40.0,Новосибирск,iOS,2023-03-07
user_03947,B,39.0,Москва,iOS,2024-06-13
user_03948,A,32.0,Москва,Android,2023-08-03
user_03949,B,22.0,Новосибирск,Android,2025-09-23
user_03950,A,40.0,Москва,iOS,2025-08-15
user_03951,B,26.0,Екатеринбург,iOS,2024-01-20
user_03952,A,56.0,Москва,Android,2023-05-03
user_03953,B,40.0,Москва,Android,2025-07-08
user_03954,A,29.0,Екатеринбург,iOS,2023-03-30
user_03955,B,28.0,,iOS,2023-10-26
user_03956,A,34.0,Москва,Android,2025-09-24
user_03957,B,32.0,Санкт-Петербург,Android,2025-01-20
user_03958,A,46.0,Екатеринбург,iOS,2025-09-25
user_03959,B,36.0,Новосибирск,iOS,2024-12-23
user_03960,A,27.0,Москва,Android,2025-09-04
user_03961,B,53.0,Новосибирск,Android,2025-10-15
user_03962,A,35.0,Москва,iOS,2025-06-25
user_03963,B,42.0,Москва,iOS,2023-11-19
user_03964,A,28.0,Екатеринбург,Android,2024-09-07
user_03965,B,38.0,Новосибирск,Android,2024-12-22
user_03966,A,38.0,Москва,iOS,2025-10-29
user_03967,B,18.0,Санкт-Петербург,iOS,2025-08-03
user_03968,A,55.0,Другой,Android,2025-08-27
user_03969,B,47.0,Санкт-Петербург,Android,2025-07-15
user_03970,A,31.0,Новосибирск,iOS,2024-05-20
user_03971,B,23.0,Другой,iOS,2025-02-16
user_03972,A,38.0,Москва,Android,2023-01-31
user_03973,B,35.0,Другой,Android,2024-01-16
user_03974,A,38.0,Санкт-Петербург,iOS,2024-02-10
user_03975,B,36.0,Новосибирск,iOS,2024-01-07
user_03976,A,40.0,Москва,Android,2025-05-31
user_03977,B,49.0,Москва,Android,2024-03-12
user_03978,A,40.0,Москва,iOS,2025-02-05
user_03979,B,24.0,Новосибирск,iOS,2024-02-08
user_03980,A,,Москва,Android,2024-08-05
user_03981,B,51.0,Москва,Android,2025-04-06
user_03982,A,66.0,Екатеринбург,iOS,2024-12-29
user_03983,B,23.0,Другой,iOS,2023-10-05
user_03984,A,37.0,Другой,Android,2024-12-23
user_03985,B,18.0,Санкт-Петербург,Android,2024-04-22
user_03986,A,40.0,Москва,iOS,2023-05-10
user_03987,B,29.0,Новосибирск,iOS,2023-08-20
user_03988,A,54.0,Москва,Android,2023-05-09
user_03989,B,27.0,Екатеринбург,Android,2024-07-14
user_03990,A,18.0,Екатеринбург,iOS,2025-05-16
user_03991,B,30.0,Новосибирск,iOS,2025-10-15
user_03992,A,,Екатеринбург,Android,2024-11-07
user_03993,B,42.0,Москва,Android,2024-03-03
user_03994,A,18.0,Екатеринбург,iOS,2023-02-10
user_03995,B,35.0,Москва,iOS,2025-06-27
user_03996,A,18.0,Москва,Android,2025-10-02
user_03997,B,31.0,Санкт-Петербург,Android,2024-10-06
user_03998,A,51.0,Москва,iOS,2025-04-08
user_03999,B,,Другой,iOS,2025-05-29
user_04000,A,26.0,Санкт-Петербург,Android,2025-07-02
user_04001,B,34.0,Екатеринбург,Android,2025-04-21
user_04002,A,35.0,Другой,iOS,2025-03-04
user_04003,B,39.0,Санкт-Петербург,iOS,2024-12-09
user_04004,A,21.0,Другой,Android,2025-09-01
user_04005,B,40.0,Москва,Android,2024-08-28
user_04006,A,,Москва,iOS,2024-05-30
user_04007,B,28.0,Другой,iOS,2025-01-09
user_04008,A,30.0,Москва,Android,2023-01-07
user_04009,B,41.0,Другой,Android,2023-11-20
user_04010,A,35.0,Санкт-Петербург,iOS,2025-05-10
user_04011,B,20.0,Санкт-Петербург,iOS,2024-03-10
user_04012,A,25.0,Москва,Android,2024-05-14
user_04013,B,36.0,Санкт-Петербург,Android,2023-04-22
user_04014,A,34.0,Другой,iOS,2024-11-22
user_04015,B,29.0,Москва,iOS,2023-05-05
user_04016,A,30.0,Москва,Android,2024-07-13
user_04017,B,41.0,Екатеринбург,Android,2025-09-10
user_04018,A,29.0,,iOS,2025-10-03
user_04019,B,34.0,Санкт-Петербург,iOS,2023-04-27
user_04020,A,56.0,Санкт-Петербург,Android,2024-06-06
user_04021,B,20.0,Санкт-Петербург,Android,2024-02-27
user_04022,A,18.0,Новосибирск,iOS,2023-06-07
user_04023,B,42.0,Москва,iOS,2023-07-18
user_04024,A,28.0,,Android,2023-04-13
user_04025,B,31.0,Санкт-Петербург,Android,2024-11-24
user_04026,A,27.0,Другой,iOS,2023-02-04
user_04027,B,32.0,Москва,iOS,2024-01-02
user_04028,A,50.0,,Android,2024-10-01
user_04029,B,43.0,Новосибирск,Android,2023-12-25
user_04030,A,,Санкт-Петербург,iOS,2024-09-22
user_04031,B,20.0,Санкт-Петербург,iOS,2024-04-13
user_04032,A,23.0,Другой,Android,2024-07-29
user_04033,B,18.0,Другой,Android,2024-06-02
user_04034,A,26.0,Новосибирск,iOS,2023-12-13
user_04035,B,44.0,Новосибирск,iOS,2023-08-27
user_04036,A,40.0,Другой,Android,2024-05-05
user_04037,B,32.0,Новосибирск,Android,2022-12-05
user_04038,A,34.0,Санкт-Петербург,iOS,2024-07-23
user_04039,B,28.0,Санкт-Петербург,iOS,2024-06-17
user_04040,A,37.0,Санкт-Петербург,Android,2024-10-27
user_04041,B,42.0,Москва,Android,2025-02-22
user_04042,A,18.0,Санкт-Петербург,iOS,2025-02-25
user_04043,B,37.0,Екатеринбург,iOS,2022-12-12
user_04044,A,44.0,Москва,Android,2025-07-11
user_04045,B,30.0,Москва,Android,2025-10-02
user_04046,A,42.0,Москва,iOS,2023-09-19
user_04047,B,63.0,Санкт-Петербург,iOS,2025-02-09
user_04048,A,33.0,Другой,Android,2024-02-27
user_04049,B,38.0,Москва,Android,2024-02-25
user_04050,A,27.0,Екатеринбург,iOS,2024-01-21
user_04051,B,36.0,Москва,iOS,2025-07-16
user_04052,A,39.0,Москва,Android,2024-03-10
user_04053,B,36.0,Москва,Android,2025-10-09
user_04054,A,24.0,Санкт-Петербург,iOS,2025-07-04
user_04055,B,37.0,,iOS,2025-06-19
user_04056,A,49.0,Москва,Android,2024-10-15
user_04057,B,39.0,Новосибирск,Android,2023-05-12
user_04058,A,44.0,Другой,iOS,2024-08-20
user_04059,B,,Санкт-Петербург,iOS,2023-12-07
user_04060,A,42.0,Новосибирск,Android,2025-04-14
user_04061,B,37.0,Санкт-Петербург,Android,2025-03-22
user_04062,A,25.0,,iOS,2024-01-21
user_04063,B,38.0,Санкт-Петербург,iOS,2025-05-04
user_04064,A,25.0,Москва,Android,2025-05-27
user_04065,B,28.0,Санкт-Петербург,Android,2023-01-18
user_04066,A,36.0,Екатеринбург,iOS,2024-12-24
user_04067,B,37.0,Москва,iOS,2023-08-29
user_04068,A,23.0,Санкт-Петербург,Android,2023-08-07
user_04069,B,45.0,Екатеринбург,Android,2024-08-04
user_04070,A,40.0,Другой,iOS,2022-12-07
user_04071,B,27.0,Санкт-Петербург,iOS,2025-09-06
user_04072,A,19.0,Москва,Android,2024-11-13
user_04073,B,33.0,Санкт-Петербург,Android,2024-10-13
user_04074,A,30.0,Москва,iOS,2024-02-22
user_04075,B,36.0,Другой,iOS,2025-03-25
user_04076,A,31.0,Другой,Android,2025-04-07
user_04077,B,18.0,Санкт-Петербург,Android,2025-02-21
user_04078,A,31.0,Екатеринбург,iOS,2024-07-23
user_04079,B,31.0,Санкт-Петербург,iOS,2024-09-15
user_04080,A,41.0,Новосибирск,Android,2023-01-04
user_04081,B,28.0,Санкт-Петербург,Android,2023-01-22
user_04082,A,51.0,Санкт-Петербург,iOS,2023-08-29
user_04083,B,18.0,Другой,iOS,2023-09-28
user_04084,A,48.0,Другой,Android,2024-09-24
user_04085,B,32.0,Новосибирск,Android,2025-01-26
user_04086,A,43.0,Другой,iOS,2025-01-06
user_04087,B,35.0,Санкт-Петербург,iOS,2024-01-10
user_04088,A,46.0,Санкт-Петербург,Android,2025-01-26
user_04089,B,31.0,Москва,Android,2023-03-28
user_04090,A,24.0,Санкт-Петербург,iOS,2025-11-16
user_04091,B,49.0,Другой,iOS,2025-01-17
user_04092,A,33.0,Москва,Android,2023-12-08
user_04093,B,37.0,Санкт-Петербург,Android,2025-07-17
user_04094,A,47.0,Новосибирск,iOS,2023-06-28
user_04095,B,24.0,Москва,iOS,2024-09-21
user_04096,A,,Новосибирск,Android,2025-05-30
user_04097,B,29.0,Новосибирск,Android,2024-08-02
user_04098,A,33.0,Другой,iOS,2023-05-27
user_04099,B,35.0,Москва,iOS,2023-11-04
user_04100,A,19.0,Другой,Android,2023-06-19
user_04101,B,27.0,Екатеринбург,Android,2023-11-16
user_04102,A,48.0,Москва,iOS,2023-01-22
user_04103,B,43.0,Новосибирск,iOS,2025-08-14
user_04104,A,34.0,Екатеринбург,Android,2023-01-11
user_04105,B,37.0,Екатеринбург,Android,2023-12-05
user_04106,A,32.0,Санкт-Петербург,iOS,2023-12-30
user_04107,B,48.0,Москва,iOS,2023-04-09
user_04108,A,32.0,Санкт-Петербург,Android,2025-01-16
user_04109,B,37.0,Новосибирск,Android,2024-06-21
user_04110,A,46.0,Москва,iOS,2024-01-13
user_04111,B,,Санкт-Петербург,iOS,2024-03-09
user_04112,A,50.0,Москва,Android,2024-07-06
user_04113,B,19.0,Другой,Android,2025-10-26
user_04114,A,51.0,Санкт-Петербург,iOS,2023-04-10
user_04115,B,,Санкт-Петербург,iOS,2025-06-06
user_04116,A,32.0,Москва,Android,2023-03-15
user_04117,B,18.0,Москва,Android,2024-12-11
user_04118,A,30.0,Новосибирск,iOS,2025-10-14
user_04119,B,24.0,Москва,iOS,2022-12-10
user_04120,A,28.0,Екатеринбург,Android,2023-11-04
user_04121,B,33.0,Санкт-Петербург,Android,2024-09-17
user_04122,A,44.0,Москва,iOS,2025-03-08
user_04123,B,37.0,Москва,iOS,2025-01-26
user_04124,A,38.0,Москва,Android,2023-10-05
user_04125,B,24.0,Санкт-Петербург,Android,2023-07-02
user_04126,A,26.0,Другой,iOS,2023-08-09
user_04127,B,52.0,,iOS,2025-03-23
user_04128,A,27.0,Новосибирск,Android,2025-07-24
user_04129,B,51.0,Другой,Android,2023-04-07
user_04130,A,32.0,Санкт-Петербург,iOS,2025-01-22
user_04131,B,35.0,Екатеринбург,iOS,2024-01-14
user_04132,A,45.0,Москва,Android,2023-08-11
user_04133,B,47.0,Москва,Android,2024-01-13
user_04134,A,33.0,Санкт-Петербург,iOS,2024-08-13
user_04135,B,31.0,Другой,iOS,2025-04-21
user_04136,A,34.0,Москва,Android,2025-07-17
user_04137,B,38.0,Санкт-Петербург,Android,2023-10-09
user_04138,A,43.0,Санкт-Петербург,iOS,2024-08-14
user_04139,B,112.0,Новосибирск,iOS,2024-01-07
user_04140,A,41.0,Новосибирск,Android,2025-09-12
user_04141,B,51.0,Санкт-Петербург,Android,2025-06-14
user_04142,A,38.0,Другой,iOS,2024-06-04
user_04143,B,38.0,Екатеринбург,iOS,2024-01-05
user_04144,A,19.0,Новосибирск,Android,2022-12-03
user_04145,B,18.0,Другой,Android,2023-09-06
user_04146,A,38.0,Санкт-Петербург,iOS,2025-05-18
user_04147,B,34.0,Екатеринбург,iOS,2023-03-29
user_04148,A,29.0,Санкт-Петербург,Android,2025-02-12
user_04149,B,37.0,Новосибирск,Android,2024-04-06
user_04150,A,34.0,Санкт-Петербург,iOS,2025-10-29
user_04151,B,46.0,Новосибирск,iOS,2024-09-21
user_04152,A,35.0,Екатеринбург,Android,2025-08-19
user_04153,B,27.0,Москва,Android,2025-06-17
user_04154,A,44.0,Москва,iOS,2025-06-22
user_04155,B,32.0,Санкт-Петербург,iOS,2023-02-06
user_04156,A,40.0,Екатеринбург,Android,2023-05-23
user_04157,B,30.0,Другой,Android,2024-06-29
user_04158,A,28.0,Санкт-Петербург,iOS,2025-06-09
user_04159,B,35.0,Екатеринбург,iOS,2024-10-28
user_04160,A,35.0,Санкт-Петербург,Android,2024-07-19
user_04161,B,39.0,Екатеринбург,Android,2025-01-26
user_04162,A,32.0,Санкт-Петербург,iOS,2023-11-11
user_04163,B,18.0,Москва,iOS,2025-03-17
user_04164,A,30.0,Екатеринбург,Android,2024-04-11
user_04165,B,42.0,Санкт-Петербург,Android,2023-11-20
user_04166,A,32.0,Другой,iOS,2025-04-20
user_04167,B,32.0,Москва,iOS,2025-06-12
user_04168,A,44.0,Москва,Android,2025-01-13
user_04169,B,27.0,Москва,Android,2023-11-28
user_04170,A,19.0,Москва,iOS,2023-06-01
user_04171,B,33.0,Новосибирск,iOS,2025-01-31
user_04172,A,30.0,,Android,2023-02-15
user_04173,B,25.0,Москва,Android,2024-03-22
user_04174,A,33.0,Екатеринбург,iOS,2023-10-07
user_04175,B,39.0,Новосибирск,iOS,2024-05-31
user_04176,A,,Новосибирск,Android,2024-07-07
user_04177,B,38.0,Санкт-Петербург,Android,2023-04-03
user_04178,A,53.0,Москва,iOS,2024-02-05
user_04179,B,31.0,Санкт-Петербург,iOS,2025-08-24
user_04180,A,37.0,Москва,Android,2025-03-09
user_04181,B,29.0,Другой,Android,2023-07-24
user_04182,A,26.0,Санкт-Петербург,iOS,2024-12-12
user_04183,B,29.0,Другой,iOS,2023-04-23
user_04184,A,30.0,Екатеринбург,Android,2023-06-21
user_04185,B,38.0,Другой,Android,2025-09-16
user_04186,A,58.0,Другой,iOS,2024-09-15
user_04187,B,27.0,Екатеринбург,iOS,2025-03-06
user_04188,A,,Москва,Android,2025-05-29
user_04189,B,34.0,Другой,Android,2023-10-21
user_04190,A,38.0,,iOS,2024-04-18
user_04191,B,37.0,Санкт-Петербург,iOS,2024-01-16
user_04192,A,47.0,Москва,Android,2025-09-19
user_04193,B,18.0,Москва,Android,2023-02-17
user_04194,A,18.0,Екатеринбург,iOS,2025-06-21
user_04195,B,30.0,Санкт-Петербург,iOS,2023-01-11
user_04196,A,45.0,Новосибирск,Android,2023-04-16
user_04197,B,19.0,Санкт-Петербург,Android,2025-06-20
user_04198,A,18.0,Москва,iOS,2025-01-06
user_04199,B,40.0,Новосибирск,iOS,2024-10-21
user_04200,A,37.0,,Android,2025-02-12
user_04201,B,24.0,Другой,Android,2023-12-21
user_04202,A,25.0,Екатеринбург,iOS,2025-02-07
user_04203,B,25.0,Москва,iOS,2023-02-03
user_04204,A,36.0,Москва,Android,2022-12-09
user_04205,B,28.0,Новосибирск,Android,2024-04-14
user_04206,A,39.0,,iOS,2023-07-10
user_04207,B,18.0,Москва,iOS,2023-08-24
user_04208,A,26.0,Екатеринбург,Android,2024-09-17
user_04209,B,23.0,Москва,Android,2025-06-25
user_04210,A,32.0,Екатеринбург,iOS,2025-08-06
user_04211,B,29.0,Москва,iOS,2025-06-19
user_04212,A,42.0,Новосибирск,Android,2023-04-06
user_04213,B,,Екатеринбург,Android,2023-05-06
user_04214,A,35.0,Другой,iOS,2024-03-28
user_04215,B,40.0,Москва,iOS,2025-05-02
user_04216,A,53.0,Екатеринбург,Android,2023-09-01
user_04217,B,30.0,Москва,Android,2025-07-09
user_04218,A,38.0,Новосибирск,iOS,2024-06-11
user_04219,B,18.0,Новосибирск,iOS,2023-10-14
user_04220,A,18.0,Другой,Android,2023-11-02
user_04221,B,43.0,Санкт-Петербург,Android,2022-12-24
user_04222,A,34.0,Москва,iOS,2023-06-11
user_04223,B,,Новосибирск,iOS,2023-11-15
user_04224,A,21.0,Санкт-Петербург,Android,2024-07-12
user_04225,B,40.0,Другой,Android,2023-07-30
user_04226,A,53.0,Санкт-Петербург,iOS,2025-11-16
user_04227,B,39.0,Санкт-Петербург,iOS,2025-01-26
user_04228,A,37.0,Санкт-Петербург,Android,2023-10-28
user_04229,B,35.0,Другой,Android,2023-04-25
user_04230,A,19.0,Новосибирск,iOS,2022-12-10
user_04231,B,48.0,Новосибирск,iOS,2024-05-30
user_04232,A,28.0,Новосибирск,Android,2023-09-28
user_04233,B,40.0,Екатеринбург,Android,2025-05-08
user_04234,A,19.0,Екатеринбург,iOS,2024-11-20
user_04235,B,23.0,Москва,iOS,2023-11-17
user_04236,A,49.0,Екатеринбург,Android,2024-02-04
user_04237,B,31.0,Санкт-Петербург,Android,2023-01-27
user_04238,A,49.0,Санкт-Петербург,iOS,2025-11-12
user_04239,B,34.0,Другой,iOS,2024-02-03
user_04240,A,18.0,Санкт-Петербург,Android,2025-05-11
user_04241,B,43.0,Екатеринбург,Android,2023-02-23
user_04242,A,29.0,Новосибирск,iOS,2025-10-23
user_04243,B,41.0,Новосибирск,iOS,2023-06-16
user_04244,A,35.0,Другой,Android,2025-01-25
user_04245,B,19.0,Москва,Android,2024-08-10
user_04246,A,36.0,Москва,iOS,2025-05-15
user_04247,B,56.0,Екатеринбург,iOS,2023-03-05
user_04248,A,39.0,Санкт-Петербург,Android,2022-11-27
user_04249,B,34.0,Новосибирск,Android,2023-02-25
user_04250,A,45.0,Москва,iOS,2024-12-29
user_04251,B,37.0,Екатеринбург,iOS,2024-01-05
user_04252,A,37.0,Санкт-Петербург,Android,2024-04-12
user_04253,B,24.0,Екатеринбург,Android,2024-12-24
user_04254,A,37.0,Екатеринбург,iOS,2024-03-20
user_04255,B,45.0,Новосибирск,iOS,2024-01-01
user_04256,A,26.0,Санкт-Петербург,Android,2023-05-24
user_04257,B,49.0,Екатеринбург,Android,2022-12-20
user_04258,A,34.0,Санкт-Петербург,iOS,2025-03-30
user_04259,B,26.0,Екатеринбург,iOS,2023-01-14
user_04260,A,44.0,Москва,Android,2022-12-17
user_04261,B,32.0,Москва,Android,2024-10-08
user_04262,A,42.0,Екатеринбург,iOS,2023-12-16
user_04263,B,32.0,Москва,iOS,2023-03-27
user_04264,A,34.0,Другой,Android,2024-02-12
user_04265,B,39.0,Москва,Android,2023-06-03
user_04266,A,37.0,Новосибирск,iOS,2023-10-27
user_04267,B,18.0,Москва,iOS,2023-10-26
user_04268,A,23.0,Санкт-Петербург,Android,2023-02-16
user_04269,B,44.0,Москва,Android,2025-03-18
user_04270,A,33.0,Санкт-Петербург,iOS,2025-10-02
user_04271,B,29.0,Москва,iOS,2023-06-26
user_04272,A,21.0,Другой,Android,2024-09-17
user_04273,B,24.0,Екатеринбург,Android,2024-09-08
user_04274,A,18.0,Другой,iOS,2023-12-11
user_04275,B,33.0,Санкт-Петербург,iOS,2024-01-16
user_04276,A,29.0,Москва,Android,2025-02-04
user_04277,B,25.0,Санкт-Петербург,Android,2025-04-12
user_04278,A,34.0,Другой,iOS,2023-07-23
user_04279,B,38.0,Москва,iOS,2024-03-07
user_04280,A,55.0,Екатеринбург,Android,2024-01-29
user_04281,B,19.0,Екатеринбург,Android,2023-06-22
user_04282,A,46.0,Новосибирск,iOS,2024-11-17
user_04283,B,44.0,Другой,iOS,2024-09-10
user_04284,A,27.0,Санкт-Петербург,Android,2023-11-08
user_04285,B,37.0,Москва,Android,2022-12-18
user_04286,A,30.0,Новосибирск,iOS,2025-02-18
user_04287,B,36.0,Екатеринбург,iOS,2024-08-26
user_04288,A,50.0,Москва,Android,2022-12-12
user_04289,B,41.0,Другой,Android,2025-01-23
user_04290,A,40.0,,iOS,2024-01-27
user_04291,B,30.0,Москва,iOS,2025-06-14
user_04292,A,20.0,Санкт-Петербург,Android,2024-02-11
user_04293,B,32.0,Санкт-Петербург,Android,2023-04-02
user_04294,A,47.0,Санкт-Петербург,iOS,2024-06-10
user_04295,B,19.0,Москва,iOS,2024-12-12
user_04296,A,24.0,Екатеринбург,Android,2023-02-15
user_04297,B,36.0,Москва,Android,2023-04-04
user_04298,A,25.0,Новосибирск,iOS,2024-02-08
user_04299,B,27.0,Санкт-Петербург,iOS,2025-03-08
user_04300,A,,Екатеринбург,Android,2024-07-27
user_04301,B,21.0,,Android,2025-09-06
user_04302,A,25.0,Новосибирск,iOS,2023-06-14
user_04303,B,42.0,Москва,iOS,2023-11-04
user_04304,A,21.0,Москва,Android,2024-04-16
user_04305,B,19.0,Санкт-Петербург,Android,2023-05-31
user_04306,A,28.0,Новосибирск,iOS,2024-09-12
user_04307,B,42.0,Другой,iOS,2025-01-21
user_04308,A,33.0,Новосибирск,Android,2023-08-17
user_04309,B,30.0,Екатеринбург,Android,2024-09-28
user_04310,A,35.0,Москва,iOS,2023-11-12
user_04311,B,18.0,Другой,iOS,2024-08-30
user_04312,A,39.0,Другой,Android,2025-08-01
user_04313,B,38.0,Москва,Android,2023-04-05
user_04314,A,30.0,Санкт-Петербург,iOS,2024-10-04
user_04315,B,45.0,,iOS,2022-12-24
user_04316,A,23.0,Другой,Android,2025-05-25
user_04317,B,46.0,Екатеринбург,Android,2025-01-09
user_04318,A,36.0,Москва,iOS,2025-09-29
user_04319,B,31.0,Другой,iOS,2024-03-08
user_04320,A,34.0,Санкт-Петербург,Android,2025-09-14
user_04321,B,33.0,Москва,Android,2022-12-15
user_04322,A,47.0,Другой,iOS,2024-03-08
user_04323,B,24.0,Москва,iOS,2022-12-31
user_04324,A,27.0,Москва,Android,2023-07-30
user_04325,B,45.0,Санкт-Петербург,Android,2024-08-11
user_04326,A,29.0,Другой,iOS,2024-03-16
user_04327,B,44.0,Екатеринбург,iOS,2025-04-13
user_04328,A,51.0,Другой,Android,2024-03-30
user_04329,B,30.0,Москва,Android,2023-04-29
user_04330,A,41.0,Екатеринбург,iOS,2023-03-20
user_04331,B,23.0,Екатеринбург,iOS,2023-08-26
user_04332,A,42.0,,Android,2024-12-24
user_04333,B,36.0,Санкт-Петербург,Android,2025-09-04
user_04334,A,,Новосибирск,iOS,2024-07-17
user_04335,B,28.0,Санкт-Петербург,iOS,2024-01-05
user_04336,A,18.0,Екатеринбург,Android,2023-09-24
user_04337,B,40.0,Москва,Android,2024-12-26
user_04338,A,18.0,Екатеринбург,iOS,2024-01-10
user_04339,B,31.0,Санкт-Петербург,iOS,2023-02-03
user_04340,A,44.0,Другой,Android,2024-03-19
user_04341,B,36.0,Москва,Android,2025-05-14
user_04342,A,54.0,Москва,iOS,2024-09-21
user_04343,B,45.0,Москва,iOS,2023-08-19
user_04344,A,28.0,Москва,Android,2024-06-09
user_04345,B,35.0,Санкт-Петербург,Android,2024-08-29
user_04346,A,34.0,Москва,iOS,2023-02-07
user_04347,B,19.0,Санкт-Петербург,iOS,2025-10-19
user_04348,A,25.0,Москва,Android,2025-03-16
user_04349,B,29.0,Другой,Android,2024-06-30
user_04350,A,18.0,Санкт-Петербург,iOS,2023-01-05
user_04351,B,35.0,Другой,iOS,2024-03-01
user_04352,A,32.0,Санкт-Петербург,Android,2024-09-26
user_04353,B,18.0,Москва,Android,2024-10-19
user_04354,A,39.0,Екатеринбург,iOS,2024-03-28
user_04355,B,42.0,Санкт-Петербург,iOS,2024-01-13
user_04356,A,37.0,Санкт-Петербург,Android,2023-03-08
user_04357,B,31.0,Санкт-Петербург,Android,2024-04-09
user_04358,A,40.0,Москва,iOS,2024-02-16
user_04359,B,41.0,Санкт-Петербург,iOS,2025-01-07
user_04360,A,38.0,Екатеринбург,Android,2025-10-20
user_04361,B,26.0,,Android,2024-09-06
user_04362,A,37.0,Новосибирск,iOS,2023-11-28
user_04363,B,46.0,Москва,iOS,2025-05-11
user_04364,A,29.0,Москва,Android,2022-11-30
user_04365,B,55.0,Москва,Android,2023-03-30
user_04366,A,29.0,Москва,iOS,2025-08-20
user_04367,B,35.0,Санкт-Петербург,iOS,2023-04-10
user_04368,A,28.0,Москва,Android,2023-12-17
user_04369,B,37.0,Москва,Android,2023-03-04
user_04370,A,18.0,,iOS,2023-09-03
user_04371,B,29.0,Санкт-Петербург,iOS,2024-01-10
user_04372,A,24.0,Санкт-Петербург,Android,2023-08-02
user_04373,B,36.0,Москва,Android,2023-05-24
user_04374,A,44.0,Москва,iOS,2023-11-08
user_04375,B,41.0,Санкт-Петербург,iOS,2024-01-10
user_04376,A,18.0,Екатеринбург,Android,2024-03-15
user_04377,B,55.0,Санкт-Петербург,Android,2025-09-22
user_04378,A,37.0,Екатеринбург,iOS,2023-04-27
user_04379,B,27.0,,iOS,2025-04-08
user_04380,A,36.0,Другой,Android,2025-07-01
user_04381,B,36.0,Другой,Android,2024-08-16
user_04382,A,28.0,Санкт-Петербург,iOS,2023-10-20
user_04383,B,36.0,Новосибирск,iOS,2023-12-27
user_04384,A,28.0,Москва,Android,2024-04-02
user_04385,B,30.0,Санкт-Петербург,Android,2025-04-04
user_04386,A,28.0,Москва,iOS,2023-11-14
user_04387,B,20.0,Другой,iOS,2024-04-10
user_04388,A,36.0,Москва,Android,2024-07-30
user_04389,B,40.0,Москва,Android,2024-06-24
user_04390,A,40.0,Москва,iOS,2025-05-24
user_04391,B,43.0,Москва,iOS,2024-01-04
user_04392,A,104.0,Екатеринбург,Android,2024-05-27
user_04393,B,29.0,Новосибирск,Android,2025-07-30
user_04394,A,,Москва,iOS,2023-04-30
user_04395,B,21.0,Москва,iOS,2024-11-23
user_04396,A,25.0,Екатеринбург,Android,2025-02-10
user_04397,B,25.0,Санкт-Петербург,Android,2024-12-30
user_04398,A,45.0,Москва,iOS,2023-10-27
user_04399,B,44.0,Санкт-Петербург,iOS,2025-07-09
user_04400,A,39.0,Новосибирск,Android,2025-05-09
user_04401,B,45.0,Екатеринбург,Android,2025-04-01
user_04402,A,26.0,,iOS,2025-09-17
user_04403,B,38.0,Екатеринбург,iOS,2025-04-23
user_04404,A,33.0,Санкт-Петербург,Android,2023-10-03
user_04405,B,43.0,Москва,Android,2025-08-01
user_04406,A,33.0,Москва,iOS,2022-12-28
user_04407,B,31.0,Екатеринбург,iOS,2025-01-07
user_04408,A,40.0,Другой,Android,2025-04-11
user_04409,B,43.0,Санкт-Петербург,Android,2023-05-07
user_04410,A,28.0,Москва,iOS,2024-07-24
user_04411,B,34.0,Москва,iOS,2023-09-26
user_04412,A,24.0,Санкт-Петербург,Android,2023-11-12
user_04413,B,18.0,Москва,Android,2024-04-27
user_04414,A,37.0,Другой,iOS,2025-01-05
user_04415,B,41.0,Москва,iOS,2025-06-24
user_04416,A,37.0,Санкт-Петербург,Android,2024-08-05
user_04417,B,18.0,Другой,Android,2025-06-03
user_04418,A,31.0,Новосибирск,iOS,2024-06-20
user_04419,B,18.0,Санкт-Петербург,iOS,2024-12-25
user_04420,A,48.0,Санкт-Петербург,Android,2025-07-29
user_04421,B,24.0,Санкт-Петербург,Android,2023-04-14
user_04422,A,47.0,Москва,iOS,2024-09-30
user_04423,B,44.0,Санкт-Петербург,iOS,2023-08-24
user_04424,A,25.0,Другой,Android,2025-07-06
